id,contact_id,reference_id,amount_due,as_of_date,age_days,age_bucket,entity_type
569ffc9d-3d20-465b-9a80-37a14d3e5aee,71be3019-2872-4e46-9e8f-941663554ca2,1c5b85e1-70ff-4d69-899d-0f3bcf63e82a,358000,2026-06-18,142,90+ Days,Customer
b0ae48ff-5a44-4c89-a8d3-d4ccd711ecda,f1e51592-40e6-4c0e-ba12-f1e4bfda0f43,5452bca2-9a83-4425-9f7f-cb80196b67c7,358000,2026-06-18,116,90+ Days,Customer
850f525a-a1b6-4c27-aff6-d116d65604db,99654bf2-99d2-4963-a48f-35d1eacc4352,802d054d-06a0-4f46-8960-1f5d70a2a784,357750,2026-06-18,207,90+ Days,Customer
627b3d6a-ad99-4f9f-93dd-6b91e3234c7f,ebd4b889-4b94-4c8e-acde-8b3b5f560d31,6a0c5988-e37c-4a04-a71c-b6411a5152d5,357000,2026-06-18,237,90+ Days,Customer
10eea4f4-7416-430d-977b-3fd4b5fc3507,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,09c90e8a-ed9c-48b9-9fcd-86b7778515bf,356375,2026-06-18,514,90+ Days,Customer
49cea9b8-4aa7-4796-a56c-9c4d5552bc3c,d70a1f63-f837-43a6-9a85-e5c926dd4536,932b848d-e1e2-4893-9841-63dc69feace1,354000,2026-06-18,563,90+ Days,Customer
349a8f8e-ccf0-493a-9a8c-0c04853a951a,71be3019-2872-4e46-9e8f-941663554ca2,8dbc543d-ebb5-45b2-ad1f-8f7e738d799a,351875,2026-06-18,372,90+ Days,Customer
e9c240ac-8949-4808-a202-162826868607,71be3019-2872-4e46-9e8f-941663554ca2,56db7397-b545-4d91-8576-31322c2a3a2e,349062,2026-06-18,491,90+ Days,Customer
540c78bf-c3d3-44f6-a855-e13a51443f6c,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,9894eeb3-5e80-4680-bd2f-998f04d81d16,348375,2026-06-18,503,90+ Days,Customer
3d4304b4-9574-42c4-9537-ca329c7dc4a5,cc1c75ac-51c8-428e-9f70-77c001aad47c,218ba87c-812f-407d-ba3e-de2b43eda88a,346750,2026-06-18,112,90+ Days,Customer
c07dcbbd-7ce2-4b82-b78c-b26c6b7602b9,7e8dad36-2a64-4fee-befe-3123f6ca73d7,731da3b5-92ba-46d0-81df-359979607558,346000,2026-06-18,507,90+ Days,Customer
8d90d5c8-052a-4986-b366-7c98607422d4,1a42863c-c5fb-4bad-bd55-5ec8b0d96206,89c43dfb-98ea-4634-94c3-d46b8dc47c17,346000,2026-06-18,514,90+ Days,Customer
ff21b243-75ea-40f1-97bc-70e1f2fb4928,71be3019-2872-4e46-9e8f-941663554ca2,9e5f3ca6-9349-4885-acd8-f1bd11707f8f,345599,2026-06-18,225,90+ Days,Customer
7ad965b2-6e77-46aa-afea-74ca71ae6eb1,71be3019-2872-4e46-9e8f-941663554ca2,e6afeaa8-ddf9-443f-a00e-884ae43e35e0,343750,2026-06-18,391,90+ Days,Customer
299174d0-9932-4555-8018-6a1002913d5d,71be3019-2872-4e46-9e8f-941663554ca2,69af6a68-ebdb-4911-be87-9ba2258c0904,341000,2026-06-18,578,90+ Days,Customer
69ddb17f-1080-45a0-9243-ba6401284885,71be3019-2872-4e46-9e8f-941663554ca2,276937d4-53eb-4752-b13c-1c9a3fac5d7b,340320,2026-06-18,468,90+ Days,Customer
609180eb-8a23-4a27-8d05-72de7defe47f,71be3019-2872-4e46-9e8f-941663554ca2,a498dd9c-9f57-44be-ad88-f309886d6bd6,263000,2026-06-18,532,90+ Days,Customer
fc1f0ba1-5fec-4d90-bd49-f252452c616a,9c8577e0-bac5-40ed-ab97-d69d5aadb619,860ddffa-a66a-4ba0-aa4e-a0e5b038547f,261308,2026-06-18,237,90+ Days,Customer
b8aef847-5107-4c26-b590-3be8609b0d1d,ebd4b889-4b94-4c8e-acde-8b3b5f560d31,fede27da-9dd6-421a-994d-4760105d48d0,261250,2026-06-18,120,90+ Days,Customer
14bb0d85-57bb-4092-b183-2c49f03afbf9,71be3019-2872-4e46-9e8f-941663554ca2,cbc03672-9d7f-4cde-b17a-4fd2ab273699,260000,2026-06-18,354,90+ Days,Customer
2351a0d7-92f4-44f9-b335-4fb9751e3584,71be3019-2872-4e46-9e8f-941663554ca2,066c003c-37e8-4bd6-9fcd-3e3cf199cdbc,259450,2026-06-18,302,90+ Days,Customer
9dcbcf07-7373-4fdd-9a26-e255305ff99a,ceacec5a-ac86-4de1-8076-9e383cfcda8e,8213b663-9c7d-4e33-ac28-1cfea3e067c4,258712,2026-06-18,622,90+ Days,Customer
20d9ba29-b607-41db-bbfd-1326e2e39c98,163c153e-cdee-4abb-93b9-c64090b57bd8,c28fdcda-a118-493e-8e49-365c0a395894,358000,2026-06-18,148,90+ Days,Customer
fff34fd5-3087-4b6f-81ec-1ee19f490087,94840a95-c5bb-495e-a6b6-b69f8754b8b8,734e0e5f-df9e-474c-9b1d-e8fc42d0c169,352000,2026-06-18,681,90+ Days,Customer
d656821b-24a6-4dd4-b00f-b30362b72745,58cacb19-26f8-4710-82a0-ef5aaf515fcd,53767b14-da62-45e0-bb2c-991d17483d59,350000,2026-06-18,715,90+ Days,Customer
1fae3bd6-7fc8-405f-b292-1464aa9afa11,34acb9d9-1802-4aed-9744-313423a2db23,94521298-7e5d-4790-b722-0f8f9aeb4234,342712,2026-06-18,622,90+ Days,Customer
50b67325-77e9-4bbb-9b5c-1d2b8a945313,71be3019-2872-4e46-9e8f-941663554ca2,653df37d-0f09-48d3-b7e7-4d696e4c3e21,257137,2026-06-18,505,90+ Days,Customer
aeadf62c-6ede-4582-8752-b952e0628f18,cc1c75ac-51c8-428e-9f70-77c001aad47c,8183c433-5944-42be-8d49-e68ef5e33ff7,256000,2026-06-18,214,90+ Days,Customer
cce322db-a441-461e-9688-a5b7b575bd34,1b6208e2-3404-4731-877d-3e2d93821bb0,faf109f2-5724-4ece-9186-a9218d44bde4,255000,2026-06-18,539,90+ Days,Customer
58efb81a-8d57-4208-8570-35904a278580,71be3019-2872-4e46-9e8f-941663554ca2,c6cbe33a-fb03-4920-8a2c-4af8940c1af2,254255,2026-06-18,452,90+ Days,Customer
c8a92dda-9a15-49df-ab50-6277354cd28b,e8e19ce7-02ae-498d-a52b-e905a6840c0c,19303111-9b1c-41d8-8b37-555e1fcf5c52,253500,2026-06-18,540,90+ Days,Customer
6d7aa55a-07bb-411c-b148-08858f8ffb6a,71be3019-2872-4e46-9e8f-941663554ca2,8a694820-147f-48de-8ad5-33c6367b0d91,253312,2026-06-18,601,90+ Days,Customer
d1ef5351-62a8-4021-94e9-3b2af54ef97c,58cacb19-26f8-4710-82a0-ef5aaf515fcd,9efd2093-ee8d-4f59-9b0c-1fadd8b17659,253000,2026-06-18,398,90+ Days,Customer
86292338-ebd7-4894-9f6f-bae4c4192a11,71be3019-2872-4e46-9e8f-941663554ca2,52cdb9ac-a5bb-48f7-888d-8e5c04ac5ac3,251598,2026-06-18,324,90+ Days,Customer
6abda571-7488-4940-b707-74e2f4296099,2eca054f-561f-491f-8265-94eed66bdf4f,57446e2a-eaf8-4291-b972-ec307713beee,187000,2026-06-18,255,90+ Days,Customer
70c8db43-010d-4cea-b8f1-3bf855b454e8,db0bd5b6-c001-485c-b548-de7dabea0a92,04bb734b-bdc4-4328-b1c7-073cab4b601f,250000,2026-06-18,402,90+ Days,Customer
e219aebe-2ddd-4764-8e27-a01aa6d24495,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,a93e3585-858e-4a89-a293-5707f4afb37b,249200,2026-06-18,724,90+ Days,Customer
21e8e567-a809-40e1-86a0-200ddec09b0e,4ef83a84-e315-4f3e-94e1-511f936e9e34,d943e32f-7714-499e-963e-c268cf304e93,248400,2026-06-18,498,90+ Days,Customer
090a0106-e88f-4d5f-8416-50952f206fe2,71be3019-2872-4e46-9e8f-941663554ca2,76f6d838-ea65-4966-824e-e51bb38fbcc9,248300,2026-06-18,552,90+ Days,Customer
e1242ad3-29a2-41b5-ae86-457f8f7e31e9,cdeabcfc-1768-40f2-8537-1857ecb86b51,6d077444-0212-4d1b-b61e-db30d2dd2cb8,247500,2026-06-18,769,90+ Days,Customer
d4940c67-a33c-474e-bfff-a8bd58154b84,80dd1cba-db4a-4856-92ac-722a4b856b9f,f9e4cb7f-ca7c-42ca-830e-1a503a1cc91f,246375,2026-06-18,633,90+ Days,Customer
d2c686de-89f8-4a4f-9a4d-c121ab6b86f5,71be3019-2872-4e46-9e8f-941663554ca2,71bfbc71-169b-46e1-ba19-58558ac2ad7f,246187,2026-06-18,599,90+ Days,Customer
f8992c4c-4c4a-4f41-9043-4b8912c9c821,71be3019-2872-4e46-9e8f-941663554ca2,8bc2f2f1-67af-4b28-b8b0-6560d87066fd,242456,2026-06-18,513,90+ Days,Customer
96b37b9e-5830-479d-bb64-3f0337873534,831be7e0-3cb9-492d-9bc6-2df6548e5db2,482c23cd-dd13-40f0-86b2-c60d5a2d632d,240599,2026-06-18,487,90+ Days,Customer
420ddf43-f6ba-4ade-8ccc-b214f067ec6e,46259c13-632d-449f-a96f-f1deab0e0046,0b5b5102-37c7-4263-8a07-c19f432240df,239000,2026-06-18,144,90+ Days,Customer
02350f16-f28d-465d-963a-5c529ab4e24a,ebd4b889-4b94-4c8e-acde-8b3b5f560d31,7b1062d8-f3ba-4efe-bffe-cadf3d8ac9bf,238400,2026-06-18,174,90+ Days,Customer
3b7de87d-c113-4b79-9938-2ffd9a9f7a7f,c6e017b2-c27d-4969-95de-8284a705a232,d98a956f-ee6d-431f-84ca-50859a56cc06,237500,2026-06-18,137,90+ Days,Customer
39b316ce-08c5-4ec6-a379-2929f5fa4e5e,71be3019-2872-4e46-9e8f-941663554ca2,3d822d72-6bcd-4071-bbe5-58fc0131d1d8,237000,2026-06-18,514,90+ Days,Customer
68f6ccfc-7997-408e-96bd-7a19063c228a,c622c3d7-9289-41b3-ab8e-2c29215faa4c,63ab9d3c-faa2-41c5-8a45-36b9e3cc5a40,237000,2026-06-18,725,90+ Days,Customer
8e4e8c44-dbd9-42a7-8484-78fba57fd1da,1639558e-a731-47ae-859d-e4af3ad77ba1,60a5f414-c033-4865-be96-df0266a56181,210000,2026-06-18,429,90+ Days,Customer
5a37c4bd-6d09-4792-8bee-9e8c193bda38,71be3019-2872-4e46-9e8f-941663554ca2,53ef9135-bbbd-4fc5-b25e-ff219bf39ed9,216000,2026-06-18,132,90+ Days,Customer
d4422b6a-27d2-4eee-b2fd-e967d2e80a55,2b6e22f9-25d1-4c27-9859-cd26832f994d,bb188f44-0696-49f2-a16f-908094fa177f,215562,2026-06-18,291,90+ Days,Customer
ce267626-5302-49a6-8b5a-61cb21a99c43,9c8577e0-bac5-40ed-ab97-d69d5aadb619,80979df7-d601-4a07-a370-c1e4ee07cdf4,214158,2026-06-18,169,90+ Days,Customer
6743f1ae-0a65-4c3f-9ff7-a813c727a467,fe06ea1f-0638-4bb2-bc55-e4df89cb0c56,f669fa57-d74a-40ac-a5f1-5717539c6846,213000,2026-06-18,580,90+ Days,Customer
1b76890a-3aff-4733-a364-1190f17c743c,71be3019-2872-4e46-9e8f-941663554ca2,0aab9b60-72ff-479d-8e92-3b429ce29d6c,212500,2026-06-18,512,90+ Days,Customer
5ca2cfdd-ef07-4db2-9d0e-efcee7ba2b6b,61512ab1-0ef3-4a1e-87f7-c1818d094209,b7dfebce-3345-45d8-ac63-17e62e416a4d,211500,2026-06-18,333,90+ Days,Customer
3cd0b377-af6f-4f0c-acdd-38a6a8c673b3,43f18d41-d83e-4fa9-8263-86bc03043d1b,8936b516-6694-483d-b028-5aed2c936500,210500,2026-06-18,773,90+ Days,Customer
8246decb-a70b-4a74-9b9b-2379771d7bc3,02da9eae-b45b-4b42-820f-926f0a158850,6282643b-f58a-4abf-8175-72c630907965,208400,2026-06-18,653,90+ Days,Customer
cd0af218-8fcd-4709-8d3a-b0ff05f8426e,dc96db54-a1c0-4be1-81f5-c22f9594bf7d,0e1a3494-2c11-4b6f-86cc-30ea456d4689,207500,2026-06-18,455,90+ Days,Customer
645f9797-3411-4114-99e6-8f8abe19396e,9c8577e0-bac5-40ed-ab97-d69d5aadb619,b036d832-3b5a-4f62-a300-7338b69371a2,207500,2026-06-18,421,90+ Days,Customer
425affe2-9c03-4bb9-bdd1-95c0903bbe70,71be3019-2872-4e46-9e8f-941663554ca2,90882cc5-3aad-4f8b-aed1-6fd0ab368f8d,256000,2026-06-18,550,90+ Days,Customer
950ceb9e-fdf1-4edc-8c37-484e2c0b3b87,04cfaf51-5992-400e-b165-162c806cd74a,4e4487b0-e5bf-4bed-a8de-7ca1772e0565,255125,2026-06-18,762,90+ Days,Customer
b5f8399c-28f9-40e6-87f2-72b451c6b891,58cacb19-26f8-4710-82a0-ef5aaf515fcd,5b06a6ee-6113-47f6-b1f5-1dc053a9ca46,255000,2026-06-18,396,90+ Days,Customer
03baece8-14aa-492f-a25c-dce74d8abdc4,71be3019-2872-4e46-9e8f-941663554ca2,db981e87-138a-4bcf-b8dc-33d446c1e588,254250,2026-06-18,616,90+ Days,Customer
c4cedb2b-3fda-49dc-a86c-ccc3fba3a87f,19f9541f-8157-48ba-a008-92b6159819ac,b5d7c76e-9f05-4aa4-b887-2c3d7bf3fde1,253900,2026-06-18,513,90+ Days,Customer
2aed776c-0d77-4073-a5e6-8eaf5ac8bcfe,271cdaa5-4d7d-46cd-9a43-7e3bb4bb922a,cc3ea496-3dfe-48de-b743-781e3a97046e,253500,2026-06-18,687,90+ Days,Customer
7076e234-10a1-4c31-abbb-1128d71c9c2e,2bc5bcfb-185f-4a64-95b6-32efd7cfec25,06d29d53-eb4a-4487-9f4c-1cdbc816a804,201250,2026-06-18,655,90+ Days,Customer
ff74096a-5bfc-4982-8f32-4c96aebbfa28,e363fd6a-6b4d-4a1e-bc25-3407c67f6af1,7d5e94ea-868e-4cb4-9470-f07edf6ca658,252874,2026-06-18,226,90+ Days,Customer
30fad20a-3957-46a3-9110-d318311162f3,16551b80-b0c1-46d5-8940-71260022fd1c,82aa5f87-91f8-46cd-9dc8-5e476ec7fc9d,251500,2026-06-18,556,90+ Days,Customer
59a550be-748d-4276-8197-a78a2b231c16,94840a95-c5bb-495e-a6b6-b69f8754b8b8,9200a314-92bb-4bff-a728-5bc28de4292b,251250,2026-06-18,655,90+ Days,Customer
ff1fda53-fb69-41cd-87ea-2330f3593f24,9ef1c398-08d9-42ff-a90f-e79958f2aadc,99cca6e4-c13e-4f25-b6c7-0de5fba7cb81,250600,2026-06-18,186,90+ Days,Customer
ebac9d09-5a77-4d15-86dd-3c27bba69bf6,51bf73f4-c8da-4e75-b5c1-72b2dc1014a0,dec3cf78-ccdc-4216-8e0a-4671ad64b0f5,250000,2026-06-18,403,90+ Days,Customer
333c8a2a-0789-4168-9761-5851e42bd5ab,22f3c314-4681-438c-96f5-2c089289e523,0fe3a5c1-9099-498d-b8b3-d2e4991efe48,249000,2026-06-18,519,90+ Days,Customer
9a970602-da43-47c2-b87a-0eb089cce590,6ef4fc76-da3f-4422-8a17-41c7ecd6dd4f,463a33a1-17b8-4013-8cc7-93ddd0e2b9b7,248810,2026-06-18,171,90+ Days,Customer
b9ebd296-6ba2-4ddb-b677-cf4615fe568c,cdeabcfc-1768-40f2-8537-1857ecb86b51,ce7ac044-8758-471f-9257-3acde0e76265,247500,2026-06-18,767,90+ Days,Customer
ff8ae241-32a0-4e9f-8564-30b63a543e9f,cb9742f2-b64b-403b-a01c-866e7493f406,5c78096c-7ea9-4df6-a3af-1d4b217413b4,247020,2026-06-18,169,90+ Days,Customer
6071f839-725b-46d4-ae38-03e65c1b1b59,71be3019-2872-4e46-9e8f-941663554ca2,e5ae6114-5e14-4c69-bc72-ae1d911ec226,246000,2026-06-18,459,90+ Days,Customer
96da0793-cba9-454b-9fe1-4c9abff7f607,9af8a055-23ef-47c9-920d-95f184187ed9,ee480d90-5653-49e2-8c1b-f3a2e9ef50ad,244400,2026-06-18,399,90+ Days,Customer
35afe1f6-908a-4ff0-b53f-9941ef118f3f,271cdaa5-4d7d-46cd-9a43-7e3bb4bb922a,1ef02ef6-d0f4-4078-8656-18799c3de7b5,243000,2026-06-18,667,90+ Days,Customer
1c093866-1d90-4c4e-9352-383132f2adb7,80dd1cba-db4a-4856-92ac-722a4b856b9f,7f0b5f60-03f6-4915-bdb6-b55e83146fbe,241762,2026-06-18,622,90+ Days,Customer
c41ac14b-3fca-419f-8d67-011c63535bca,71be3019-2872-4e46-9e8f-941663554ca2,ee181b16-40cf-42e5-88c9-8bd020ca78ce,239000,2026-06-18,552,90+ Days,Customer
b169bacb-2875-464e-b838-b2d76d13b32a,f0aca777-38ce-4a56-9108-dbbfb2edb831,46555f35-76fb-4940-9d92-57f432004f44,239250,2026-06-18,756,90+ Days,Customer
d74cc640-2afc-485f-961c-8f1f605ecede,f0aca777-38ce-4a56-9108-dbbfb2edb831,b643b399-eea6-412e-b910-77dc3a951a7d,237000,2026-06-18,748,90+ Days,Customer
4eef45d0-8c4d-46d9-a657-3a338a78b406,3a7d94bb-5c12-4883-8ad6-89e229c72c2a,eb47eb16-17e0-454c-bd75-64917fccf2ae,235500,2026-06-18,764,90+ Days,Customer
6a9897b7-3c4f-4e05-ab79-9dd18f1616cd,b47542f5-1b54-4bd1-a387-acdd178eea3b,fb7bbc3f-ec12-4d55-998d-d49c8b6c8236,235060,2026-06-18,743,90+ Days,Customer
1d41b7ae-0115-4796-b8ce-929a9a13dd9a,b451812e-f688-4528-9863-43ab65ad904e,f86ee9e6-70d8-454e-8498-b7f8b16a4684,235500,2026-06-18,542,90+ Days,Customer
d0881736-1e49-41ea-b518-0259a8d2fd34,71be3019-2872-4e46-9e8f-941663554ca2,28b4d517-4a50-43cd-9564-fb5839447d00,234600,2026-06-18,440,90+ Days,Customer
0feb5165-d2a7-4e93-b0f7-ce87023e712d,3a7d94bb-5c12-4883-8ad6-89e229c72c2a,3d40d111-c36d-4c53-a823-c24589fce320,234000,2026-06-18,762,90+ Days,Customer
4e45abbd-401a-4725-921a-d32f8e3dce3a,c622c3d7-9289-41b3-ab8e-2c29215faa4c,7bc38bb3-7251-4b47-9a6e-a0e3d4062f44,232800,2026-06-18,555,90+ Days,Customer
fa4a0615-4ef6-4177-bf6c-4422ad18709c,71be3019-2872-4e46-9e8f-941663554ca2,d1d626fd-628f-491c-bfc3-d4251acdc2d4,339750,2026-06-18,720,90+ Days,Customer
dbd68ef1-e060-4e56-a85c-c655fa62147c,5f27bee7-c714-4bfc-b036-d4c1e018d522,517e3658-cd11-462c-a8b5-a527c467a620,232500,2026-06-18,207,90+ Days,Customer
ba274d7a-97b0-43cf-a75c-7cff0a65825d,71be3019-2872-4e46-9e8f-941663554ca2,60d1e93c-f6fe-4404-9691-8b28ad29f1a4,232750,2026-06-18,398,90+ Days,Customer
1d4dc4dc-86f6-4b87-bfd2-86b2e62b3cfb,71be3019-2872-4e46-9e8f-941663554ca2,1c26fe21-89e2-4f27-8c26-2bcce24be1c8,232000,2026-06-18,452,90+ Days,Customer
772156c0-8807-4140-96d5-a0c711821a9b,71be3019-2872-4e46-9e8f-941663554ca2,b08cfcf8-a455-40bd-8dac-4389cbbe2d51,232500,2026-06-18,302,90+ Days,Customer
92bd1ddd-4d76-46cd-af3c-7ea743b642ee,6a33d931-d891-40fc-9fe2-23cd9d50098c,0a135fff-a67e-462a-a43c-8d62c26cfc4f,231650,2026-06-18,617,90+ Days,Customer
d4375af1-45a5-4fec-87fa-9b4943a0d493,71be3019-2872-4e46-9e8f-941663554ca2,c18dc624-a325-4123-a985-bd4b633b6cdb,232000,2026-06-18,452,90+ Days,Customer
cb11779d-9538-4e52-9def-dcd60564019c,71be3019-2872-4e46-9e8f-941663554ca2,be0e1ffc-c8f2-482d-9b4d-49162c458f4d,231150,2026-06-18,612,90+ Days,Customer
e5ad18d4-6dfa-4f29-b20b-b46d59d196f3,4981436e-024e-4995-a548-d32aefa7e1e8,f487156c-9fd5-4da2-988e-f229fd5100ff,231250,2026-06-18,540,90+ Days,Customer
a8b05ef4-5542-4cbb-87b9-3ac413cbf26e,71be3019-2872-4e46-9e8f-941663554ca2,bc40890e-d619-4747-97d6-a5556d437742,230725,2026-06-18,342,90+ Days,Customer
083bb43b-adf3-4078-9936-8a76d428a00c,acc76122-192c-47ad-adaa-9c9babc33160,168bbed0-c019-4a0c-8d4c-9d8fd683a767,230500,2026-06-18,396,90+ Days,Customer
987a7cc7-7c44-4109-bbd5-55a8f3c4534e,71be3019-2872-4e46-9e8f-941663554ca2,f35d9f6b-e715-4761-a25a-f580b18d2188,229200,2026-06-18,305,90+ Days,Customer
132047e5-a3df-41a7-9c82-2a0f1c2bfef4,ebd4b889-4b94-4c8e-acde-8b3b5f560d31,ed57ca2e-7327-44c7-8dca-36846fc956c8,230474,2026-06-18,202,90+ Days,Customer
963a62ff-ea5b-481d-a3b9-4ee9b22fefbb,271cdaa5-4d7d-46cd-9a43-7e3bb4bb922a,1bfffd49-65ae-475d-afa1-9b5cd581356a,228750,2026-06-18,608,90+ Days,Customer
6a5e5160-eaf3-418e-bf3f-00c35dddc5b4,71be3019-2872-4e46-9e8f-941663554ca2,80a33d05-8052-40e8-99ce-5a34e1df215d,228475,2026-06-18,319,90+ Days,Customer
96adc30e-4487-40fb-bff5-cc5f59745d58,71be3019-2872-4e46-9e8f-941663554ca2,5b98493a-fbfe-41c9-9f3f-11c15e6cf992,340000,2026-06-18,419,90+ Days,Customer
9d2a0ded-ef33-4f2f-8fcf-aa490bc3fcd0,71be3019-2872-4e46-9e8f-941663554ca2,c5636c09-1fa6-4c54-8659-9b49d36b4d23,340000,2026-06-18,420,90+ Days,Customer
4a65baaa-025d-4f0f-b4d4-13932d89b912,71be3019-2872-4e46-9e8f-941663554ca2,d4a0988a-30c0-4a54-918b-2ea7354e36c7,340000,2026-06-18,533,90+ Days,Customer
1e806202-1c6b-4910-9328-14cf40edbc56,ccb49d47-ef18-415e-84ff-5119d836592b,e512e983-ebf5-441f-b752-308b433ce4d3,340000,2026-06-18,601,90+ Days,Customer
f6486181-c8d2-4bc1-ba5d-ec5bf59b62b1,f0fcd114-c83c-4557-ab8e-29869eb50b7b,c6f13cb6-8d71-432c-bee0-89b167df6b8c,339000,2026-06-18,317,90+ Days,Customer
10bb5e15-0f26-41d8-b3e2-98b6be5e64e3,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,decf9302-1692-4ecc-987e-ea6412207881,338000,2026-06-18,566,90+ Days,Customer
08a0d76b-f1ad-489d-a723-ab319f16cf2f,cc1c75ac-51c8-428e-9f70-77c001aad47c,bda49f22-a45d-40f3-95f5-4663d0523536,337750,2026-06-18,256,90+ Days,Customer
a6195404-1480-4258-b226-569bc53eb75c,51bf73f4-c8da-4e75-b5c1-72b2dc1014a0,96e2dbc7-6b81-4720-bd86-9f939fa92442,339000,2026-06-18,766,90+ Days,Customer
76aa63f2-8f0c-44e4-ad67-e21c80b0d221,94840a95-c5bb-495e-a6b6-b69f8754b8b8,2b872f6b-051b-40cc-b55f-d41e875e34ef,337000,2026-06-18,385,90+ Days,Customer
80651eef-176f-4683-8102-1f5cffab8714,71be3019-2872-4e46-9e8f-941663554ca2,1ec53431-a6fa-40a2-8926-1b576db6730d,337000,2026-06-18,543,90+ Days,Customer
86ef2d6c-5349-417d-8d6b-7f99a9c91865,71be3019-2872-4e46-9e8f-941663554ca2,3bff6449-fac6-4ef5-9b4d-682c8016f043,336700,2026-06-18,354,90+ Days,Customer
7729ff55-30e2-4de6-9887-aa935ce3a6c3,04cfaf51-5992-400e-b165-162c806cd74a,bb24a5b7-1e52-47c9-86ae-211140855624,336000,2026-06-18,771,90+ Days,Customer
a4838530-f748-4ffa-94f5-eff9865464e4,80dd1cba-db4a-4856-92ac-722a4b856b9f,43b87efb-4470-4325-adcf-e5b0b9fae351,337500,2026-06-18,698,90+ Days,Customer
f8e903e3-4c8a-4777-9b37-288b5ccfe907,2df9cb4d-3931-42d6-b71e-03529a9850cb,a5b0436a-3af3-48cf-8e8e-3c029cbe98a3,335491,2026-06-18,202,90+ Days,Customer
7303bbde-1430-49ac-98a4-ab489cbb246a,e96db2f5-75f3-4573-9c7d-2862020fc1be,290aac94-f939-408a-9740-606f855ae83c,335000,2026-06-18,302,90+ Days,Customer
eca8065d-93c8-4941-b64c-b9c9f1b63bc8,71be3019-2872-4e46-9e8f-941663554ca2,d4324a88-1a2a-4825-8864-791bb0d98bcb,335575,2026-06-18,506,90+ Days,Customer
9c9eb064-fef1-46b8-9b84-d8337b0ba7c0,935452e3-cd62-48f6-8240-a237fbb049e2,05525895-f893-4dff-9cd1-ed4950fb31c9,334800,2026-06-18,533,90+ Days,Customer
340f12a4-7f50-41a8-a7d5-51464b23750a,917661e1-3ddc-4cdb-882a-56e83978c161,3f4f20b1-0ed8-4750-83d1-75deca2c40cc,334006,2026-06-18,220,90+ Days,Customer
478207c0-f43d-4adb-90f8-39cdf513c37a,a36a3590-064b-4309-9f40-026d703d2912,3f98481b-dbeb-4b26-8eba-1b134574139a,333600,2026-06-18,449,90+ Days,Customer
a54a746c-552d-4161-91ef-ba927db1c99a,ddc6b03a-4a98-439c-bfaf-cb665a6c6c5b,cb840f99-5a61-4ba7-b424-1937ea0b0b8e,334000,2026-06-18,718,90+ Days,Customer
56e7d172-de7b-4112-9b70-f236ea3c243f,4b258052-1399-4244-a36b-e087424e0980,44aacfaa-f8d9-43b1-acd9-b3705bd8c9c7,334000,2026-06-18,598,90+ Days,Customer
638b9dcf-1e3f-4250-bebb-7509da6a7dfa,71be3019-2872-4e46-9e8f-941663554ca2,17315c5c-ba1b-4021-ba04-f737482ca4a8,334085,2026-06-18,251,90+ Days,Customer
85d7b4e5-b49d-4f22-8034-026e21ad071e,71be3019-2872-4e46-9e8f-941663554ca2,8e2819d7-54ef-49d7-b92c-56da69a37c61,332447,2026-06-18,421,90+ Days,Customer
7807e523-0195-4c32-af78-53979d047050,71be3019-2872-4e46-9e8f-941663554ca2,a2566468-93f8-4eb9-a3f3-7088359508a0,332250,2026-06-18,113,90+ Days,Customer
91e760e0-11ac-4641-aa4a-a0e4e72e082a,71be3019-2872-4e46-9e8f-941663554ca2,fc6a4098-75a9-4770-a33c-bd57ba605887,332175,2026-06-18,354,90+ Days,Customer
071b2112-512a-44d4-9a11-cc2620f8781a,34acb9d9-1802-4aed-9744-313423a2db23,5173930d-2520-4ce1-bcf1-0b86cab0c31f,332000,2026-06-18,519,90+ Days,Customer
ed422062-e3c4-4fb5-b8bf-ff349da61393,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,63ab0531-cebf-46b4-9c74-b34463b13ce0,331705,2026-06-18,759,90+ Days,Customer
34f005b5-d197-4d27-a31c-fe76bdc56f31,71be3019-2872-4e46-9e8f-941663554ca2,13f3af30-1568-4378-826d-f9714a7d3d99,330275,2026-06-18,596,90+ Days,Customer
5f67275c-1597-4892-bf24-d8c2645e25fc,8da5249a-c2b8-48c3-b61c-12ecf6d898d8,23499ea0-859f-4ae0-a420-5ef8c87a6a90,331750,2026-06-18,575,90+ Days,Customer
f108a63b-0858-425c-a620-854918f1bbbf,2bc5bcfb-185f-4a64-95b6-32efd7cfec25,0c917f44-34b1-44bf-b7ad-edf4176fcb07,330000,2026-06-18,626,90+ Days,Customer
c0f0d749-32cf-4925-b5fd-da2e3671ff17,71be3019-2872-4e46-9e8f-941663554ca2,531428d0-5924-40af-9302-272598d5ac0d,328687,2026-06-18,426,90+ Days,Customer
399c6663-fe10-4afd-8823-3f781ddbd1e5,71be3019-2872-4e46-9e8f-941663554ca2,3cc8ebd8-0c98-4c79-abb6-25b5ba606f77,326800,2026-06-18,262,90+ Days,Customer
