id,product_variant_id,quantity,type,reference,reason,created_at,modified_at,modified_by,contract_id
b4c167e0-4833-4acc-a285-5ad670db514d,8b945707-4cb1-4e34-8d12-92da06120bd2,-52,Production,MO-2026-04-00033||/production/afcc1942-e3e9-486e-8c8f-5328365e11cc/edit||comp:1b827cde-975b-451b-ad74-27eb5e9b5e40,Component Consumption,2026-04-17 18:59:59.999+00,2026-04-17 12:24:21.061355+00,,
8a2c6318-8b72-4fbe-8197-f73981473805,a40b07a6-2948-489d-8dec-5e206ba38989,-343,Production,MO-2026-04-00033||/production/afcc1942-e3e9-486e-8c8f-5328365e11cc/edit||comp:da0df867-5a4f-4869-8d3f-d195d37d2d25,Component Consumption,2026-04-17 18:59:59.999+00,2026-04-17 12:24:21.345205+00,,
91a8339f-2d93-42c8-873e-2b64a4d892c1,e560c8fd-332b-48cb-b7de-125a590bcb0c,9520,Production,MO-2026-04-00033||/production/afcc1942-e3e9-486e-8c8f-5328365e11cc/edit||fg:39cf1a2c-dba7-4a4a-9ad1-c8f45c63610e,Finished Goods Production,2026-04-17 18:59:59.999+00,2026-04-17 12:24:22.417945+00,,
22d1e9e9-d832-4d1e-a36c-9ecc84af74a2,d23536f3-0d86-4dcd-934e-9085566d4dc7,11592.9,Purchase,PO-2026-04-00043||/purchase/9cd62f46-5ae8-4faf-b966-225fd125b308/edit||line:56d84e2b-7b86-4b1f-9382-126bf5b8959d,Wheat,2026-04-18 18:59:59.999+00,2026-04-18 12:28:03.016803+00,,
51e2042b-be56-441a-9f7d-7e8d88398bae,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-2000,Sale,INV-2026-04-00362||/sales/invoices/5b3edbbb-f3bf-471c-85be-8beaaf9d00e2||line:86ac504e-a7a7-4c12-a346-f3a244d6ae60,Premium Fine - 80,2026-04-19 19:00:00+00,2026-04-20 10:41:20.373978+00,,
9477ad33-743d-4da7-86ea-16e98bb93159,aa74113c-9bfa-4286-875a-82d02a6e0f47,-10,Sale,INV-2026-04-00371||/sales/invoices/478dc5fe-6672-4c3e-a07d-420d9036dde5||line:44376bd6-e7c5-42f3-a61c-fd116f263d21,Al-Qamar Atta - 10,2026-04-21 19:00:00+00,2026-04-23 05:31:42.168792+00,,
24e9ab0c-b562-4a08-9037-0d00c8a4266b,a48054e2-5d92-4162-8afa-6a9565b697ea,-105,Conversion,CONV-1776949921616,Stock Conversion (Source),2026-04-23 18:59:59.999+00,2026-04-23 13:12:02.429767+00,,
9ff05f11-13cd-4f10-9a6c-52024c425d9e,1066c1db-bbd7-4256-a751-f5cbf463f8a3,105,Conversion,CONV-1776949921616,Stock Conversion (Destination),2026-04-23 18:59:59.999+00,2026-04-23 13:12:03.331634+00,,
68d03e00-5ca7-4b14-84d4-1a33677cf45b,e560c8fd-332b-48cb-b7de-125a590bcb0c,5200,Production,MO-2026-03-00015||/production/0322e1a3-f780-462a-b81f-03619dbee5b3/edit,Finished Goods Production,2026-03-14 06:45:18.683+00,2026-03-16 06:45:18.692775+00,,
0819091b-6c3e-4ab4-b549-8393db2c612e,e646adf3-e04a-4919-8dd4-d53927f5584b,-500,Sale,INV-2026-03-00124||/sales/invoices/f5845dfe-dfa1-453d-9cc1-725f0d3a6bcb||line:3042d622-9300-4de7-bda3-bb2a0f66a108,Al-Qamar Atta(Green) - 10,2026-03-15 19:00:00+00,2026-03-18 12:24:16.26498+00,,
d1fb190b-06b9-482a-83d4-c93bf5b9db18,a6707819-7f9c-4968-ad8e-badfec24bef2,-1000,Sale,INV-2026-03-00145||/sales/invoices/ad982cd3-0d39-48fc-80aa-ac7b25837cdb||line:eb86230e-acc7-494e-bf7e-38a254defb71,Al-Qamar Atta(Green) - 20,2026-03-17 19:00:00+00,2026-03-25 12:29:57.314194+00,,
3b141cc8-1f96-4309-bd13-74737557f5e0,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-4800,Sale,INV-2026-03-00164||/sales/invoices/cb23dbf1-eaf9-4b47-b709-9d52653c095d||line:e1fb6153-cf48-4248-ae64-7304fa7bfa8a,Premium Fine - 80,2026-03-24 19:00:00+00,2026-03-28 10:40:32.7221+00,,
262313e0-ed6e-4949-8f16-91594fa68879,5ffd5921-5ad2-4d30-b598-4337f1a39464,-700,Sale,INV-2026-03-00177||/sales/invoices/aa697e5a-d2ac-4f28-8de3-0928b2c6aa60||line:6744550e-8d01-42d5-bce7-5468ad1bc9dc,Premium Atta - 20,2026-03-29 19:00:00+00,2026-03-31 05:15:33.501092+00,,
5d720d79-43b8-484c-bed5-926d020d7435,b2f8974f-ab3c-4880-a03d-6d3b29d26c57,-85,Production,MO-2026-04-00020||/production/176985d7-67dd-464e-b23f-dc2dc578ea42/edit||comp:3c35c367-6feb-44a4-bf3a-47c17bd0903e,Component Consumption,2026-04-02 18:59:59.999+00,2026-04-09 10:36:27.98763+00,,
be504fd8-33c1-451c-9467-7d34bfafef7e,b2f8974f-ab3c-4880-a03d-6d3b29d26c57,-197,Production,MO-2026-04-00023||/production/b23dbd33-ea54-47d2-b55a-9a44cdbad67f/edit||comp:dc85ee9c-86ae-44fa-9de7-344d880dc832,Component Consumption,2026-04-06 18:59:59.999+00,2026-04-09 13:58:21.724792+00,,
70de6733-8d48-4472-930b-90b8b31f1422,5ffd5921-5ad2-4d30-b598-4337f1a39464,-2000,Sale,INV-2026-04-00182||/sales/invoices/f49f7c1e-2724-4b41-8440-c752c71e7c31||line:6f605dd5-fdbd-4906-bdbd-15f2bd7828fb,Premium Atta - 20,2026-03-31 19:00:00+00,2026-04-10 12:13:50.121736+00,,
a9c3ee72-84c5-4b9b-ae13-5f36f6c955f2,8851e237-ca39-487c-a35f-e28fe711d32c,-1000,Sale,INV-2026-04-00204||/sales/invoices/b75fe10f-5b82-4ba4-a8da-9492e18eb314||line:8ad60b2d-c767-49dc-a6aa-cf6457190f65,Premium Maida - 50,2026-04-02 19:00:00+00,2026-04-10 13:36:39.454341+00,,
308a7f34-f560-4c60-a6f6-c0f3e9642fdd,b2f8974f-ab3c-4880-a03d-6d3b29d26c57,-198,Conversion,CONV-1775902697665,Packaging for 10,2026-04-11 18:59:59.999+00,2026-04-11 10:18:18.884188+00,,
33df507e-1002-4b14-8c69-f31ba1e0b393,e646adf3-e04a-4919-8dd4-d53927f5584b,-1400,Sale,INV-2026-04-00248||/sales/invoices/8d60cf88-793a-495f-83fa-96192c3a4ac7||line:c9ae7024-0ad6-4c55-be31-f94db804e13c,Al-Qamar Atta(Green) - 10,2026-04-06 19:00:00+00,2026-04-11 11:35:29.327448+00,,
478b2223-34ed-4d47-bb52-c416821967ef,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-3200,Sale,INV-2026-04-00270||/sales/invoices/fd5b6f8b-20e7-4691-b836-ac59331edf4f||line:07e11d59-e36a-4b8c-a365-e4f5e00e6f45,Premium Fine - 80,2026-04-08 19:00:00+00,2026-04-11 12:21:38.895469+00,,
1e32827e-2ee3-4aca-bd81-c27e0ea93623,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-4000,Sale,INV-2026-04-00286||/sales/invoices/9bf69e2d-1f9e-41b4-9b93-8e87c39b9499||line:f9a2fb65-ba2a-4e42-a51e-0cd40c8858e1,Premium Fine - 80,2026-04-10 19:00:00+00,2026-04-11 13:22:22.781173+00,,
9e86e906-e9fc-4512-9eb5-412b72ba89dc,937ec71e-d35e-4c0a-b48a-7e72d77e86c1,-4305,Sale,INV-2026-04-00305||/sales/invoices/d3bdd866-4d7a-4066-a08e-c32fe158fe3c||line:b4647fe9-6ffe-45c9-a2ce-0c341f80ef84,Al-Qamar Atta(Silver) - 15,2026-04-10 19:00:00+00,2026-04-15 05:41:24.006073+00,,
6ba6cbfb-4853-4056-83ce-85055c90e976,c8ca813c-e4be-428e-aef8-503eeeb948b7,-64,Conversion,CONV-1776254569600,Packaging for 50,2026-04-15 18:59:59.999+00,2026-04-15 12:02:50.471979+00,,
0fbea82c-73fc-4b1c-8d75-73127224aed4,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-160,Sale,INV-2026-04-00327||/sales/invoices/cedf3ce1-b8b4-453d-8e0a-86a1906b75fe||line:f8f08ee3-4d32-439f-a72d-2bff7ddeec0c,Premium Fine - 80,2026-04-14 19:00:00+00,2026-04-16 07:41:48.717692+00,,
395532e2-589a-4e75-8218-eae587063f8b,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-2960,Sale,INV-2026-04-00329||/sales/invoices/75b93606-6cdf-4b74-8ac7-2b1f0e6ce209||line:6ee102c8-11b4-4872-a159-27088ae2e750,Premium Fine - 80,2026-04-14 19:00:00+00,2026-04-16 07:45:27.012924+00,,
327786b8-7e68-4552-8af9-b3f2fb5c4cef,18568477-1a69-413a-b5bd-94333c860750,5916,Production,MO-2026-04-00033||/production/afcc1942-e3e9-486e-8c8f-5328365e11cc/edit||fg:39ea51ff-10f3-48af-b7c2-13acb07179e6,Finished Goods Production,2026-04-17 18:59:59.999+00,2026-04-17 12:24:21.970432+00,,
372cca2b-2631-44da-b1fe-34122279168d,29f97aa5-e538-4261-b69f-6b1a394015c9,235,Purchase,PO-2026-04-00043||/purchase/9cd62f46-5ae8-4faf-b966-225fd125b308/edit||line:23f8d24f-75b0-4a18-90c3-65fb236e7268,Wheat Bardana,2026-04-18 18:59:59.999+00,2026-04-18 12:28:03.452293+00,,
018d4639-e8ca-4be7-9d06-9a252f25b1ef,1066c1db-bbd7-4256-a751-f5cbf463f8a3,-3375,Sale,INV-2026-04-00363||/sales/invoices/e715ca35-8807-4c08-9afe-34d05b030803||line:616803e0-c25e-4ed5-9212-db6a12817578,Al-Qamar Atta - 15,2026-04-19 19:00:00+00,2026-04-20 10:42:28.373202+00,,
265d2353-2590-4c58-af63-600c37c54fc9,2c981082-c3ab-47b1-99c3-c34fe22ee02c,2560,Sale Return,SCN-2026-04-00089||/sales/credit-notes/46dcfec4-a5c0-45b0-8a2c-a5a4f1c6fa67||line:84a93ef1-dfae-4eeb-a8f0-c5b009fb6157,Customer Return: Returns,2026-04-17 18:59:59.999+00,2026-04-23 07:13:16.35462+00,,
cde7c10c-0ed8-46ea-8bca-29242445a785,a40b07a6-2948-489d-8dec-5e206ba38989,-7,Conversion,CONV-1776949921616,Packaging for 15,2026-04-23 18:59:59.999+00,2026-04-23 13:12:03.090969+00,,
7dcf0f00-0884-48cd-b3ce-8dc130ecd96f,2940757a-5bfb-4470-88bb-7346e6738f71,-90,Conversion,CONV-1777092924296,Stock Conversion (Source),2026-04-25 18:59:59.999+00,2026-04-25 04:55:24.673255+00,,
6ac4c1c1-0a58-4c6d-9a50-1be21981ce1d,1066c1db-bbd7-4256-a751-f5cbf463f8a3,-3000,Sale,INV-2026-04-00381||/sales/invoices/e8705b2f-ee98-404c-9a91-d0502414e1cf||line:c0de979a-77fa-4393-8a23-233a74c1bda9,Al-Qamar Atta - 15,2026-04-23 19:00:00+00,2026-04-25 06:05:09.381117+00,,
f42bc576-f224-47c5-8e12-7016a5fe11ef,d23536f3-0d86-4dcd-934e-9085566d4dc7,32011.65,Purchase,PO-2026-04-00054||/purchase/79ace761-5549-4b24-9ec5-95cfa3f7e881/edit||line:afcbac55-3799-4794-b4b3-afdf77bb244e,Wheat,2026-04-28 18:59:59.999+00,2026-04-28 11:49:38.556243+00,,
ba4f2766-1d0c-43d3-9269-d668626d7912,29f97aa5-e538-4261-b69f-6b1a394015c9,646,Purchase,PO-2026-04-00054||/purchase/79ace761-5549-4b24-9ec5-95cfa3f7e881/edit||line:d524f838-a390-4f7c-b12d-650c339a101c,Wheat Bardana,2026-04-28 18:59:59.999+00,2026-04-28 11:49:38.983435+00,,
47eb2c94-d1a9-422d-94ba-903e98f07b93,d23536f3-0d86-4dcd-934e-9085566d4dc7,323.35,Purchase,PO-2026-04-00054||/purchase/79ace761-5549-4b24-9ec5-95cfa3f7e881/edit||line:cc74ab4c-a28e-4298-81a8-9750a77d297a,Wheat - Kaat,2026-04-28 18:59:59.999+00,2026-04-28 11:49:39.258271+00,,
5b362cc2-45ec-4fe9-9f00-83d06b96c389,a40b07a6-2948-489d-8dec-5e206ba38989,-338,Production,MO-2026-04-00043||/production/9f8324ba-f731-414b-9b84-b141171f51d4/edit||comp:69112016-215b-4228-b3ce-46de65459f4c,Component Consumption,2026-04-29 18:59:59.999+00,2026-04-29 07:58:43.397026+00,,
5b8a2e8b-04e5-4c99-b559-80d9b0e11322,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-1200,Sale,INV-2026-04-00394||/sales/invoices/cc20abca-8ed2-4184-8bb9-ff171c63abc5||line:b0e07de9-d5de-4106-b6f9-f76abb81d492,Premium Fine - 80,2026-04-26 19:00:00+00,2026-04-29 15:37:16.429261+00,,
e47f9ccf-05c9-43e9-a6fd-1a2f0e57b497,29a0bdd8-7ec8-49aa-94e2-3abc24a5fe6d,-4,Production,MO-2026-04-00044||/production/d223d015-df1d-40eb-9b34-6e81263f4249/edit||comp:df04ce71-0864-4a3b-8cd5-b3e907ff1cc4,Component Consumption,2026-04-30 18:59:59.999+00,2026-04-30 10:37:43.832331+00,,
b0a304af-561c-43c0-b5a3-13941634e6da,3fbbd2fb-4cd6-40e6-8856-26ef2c823bc5,5490,Production,MO-2026-04-00044||/production/d223d015-df1d-40eb-9b34-6e81263f4249/edit||fg:59059851-8bf7-43fb-b906-cfd49a0c5fc9,Finished Goods Production,2026-04-30 18:59:59.999+00,2026-04-30 10:37:45.633094+00,,
194c23ed-7619-4f80-8786-4eaa90bef43f,e560c8fd-332b-48cb-b7de-125a590bcb0c,6560,Production,MO-2026-04-00044||/production/d223d015-df1d-40eb-9b34-6e81263f4249/edit||fg:88e192b7-adef-4a71-9956-bcd639163e0c,Finished Goods Production,2026-04-30 18:59:59.999+00,2026-04-30 10:37:46.374725+00,,
f9e104e2-b633-4faf-824a-ac7408982cac,3fbbd2fb-4cd6-40e6-8856-26ef2c823bc5,-6000,Sale,INV-2026-04-00405||/sales/invoices/2cf6b801-f3e4-478b-9c46-a9fd5be417d2||line:771a3f3c-c61c-42bd-8085-6dc03a9caeb0,Premium Atta - 15,2026-04-26 19:00:00+00,2026-04-30 15:39:46.160895+00,,
d29a5507-fac9-4742-b24a-c1ae6e7dac6e,3fbbd2fb-4cd6-40e6-8856-26ef2c823bc5,-1995,Sale,INV-2026-04-00417||/sales/invoices/c4fa37a8-be0c-4a7f-92a9-4c22aef1be66||line:82f4cd16-fbff-438b-a834-7d9b4b4409ad,Premium Atta - 15,2026-04-29 19:00:00+00,2026-04-30 16:04:54.832353+00,,
b2671ddf-cf65-44c1-b95a-ebb721131025,c8ca813c-e4be-428e-aef8-503eeeb948b7,-88,Conversion,CONV-1777571791415,Packaging for 50,2026-04-30 18:59:59.999+00,2026-04-30 17:56:32.640328+00,,
1f8b082d-3c04-4adb-bcff-ea2c1f0dd1d2,d9964e90-72ce-482b-8a17-7651628e223e,0,Adjustment,REF-2026-05-01255,Extracted from Wheat Cleaning,2026-04-30 18:59:59.999+00,2026-05-01 05:20:34.984449+00,,
19c0d7c3-0c60-4b68-ade7-00a6b5f786fd,d23536f3-0d86-4dcd-934e-9085566d4dc7,70750.35,Purchase,PO-2026-05-00059||/purchase/e7fd1475-7056-45fe-b3ac-75fda5ff5ee5/edit||line:e5c5580d-75b8-475c-bd89-6e493aaace0d,Wheat,2026-05-02 18:59:59.999+00,2026-05-02 08:25:00.828141+00,,
1278e417-82f1-4005-8668-82101c093433,e646adf3-e04a-4919-8dd4-d53927f5584b,2000,Production,MO-2026-03-00015||/production/0322e1a3-f780-462a-b81f-03619dbee5b3/edit,Finished Goods Production,2026-03-14 06:45:19.295+00,2026-03-16 06:45:19.303061+00,,
cb417c5a-c726-41d2-99f6-c67cf54cacab,a6707819-7f9c-4968-ad8e-badfec24bef2,-4000,Sale,INV-2026-03-00124||/sales/invoices/f5845dfe-dfa1-453d-9cc1-725f0d3a6bcb||line:aaccff6a-388c-4256-9848-0c9d0f887dff,Al-Qamar Atta(Green) - 20,2026-03-15 19:00:00+00,2026-03-18 12:24:16.582684+00,,
6a86b32c-7558-4bc6-beef-906b6b1af594,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-480,Sale,INV-2026-03-00145||/sales/invoices/ad982cd3-0d39-48fc-80aa-ac7b25837cdb||line:7de120e9-8a3c-4345-b172-82032b58fd04,Premium Fine - 80,2026-03-17 19:00:00+00,2026-03-25 12:29:57.607751+00,,
b1e903c5-892c-44ee-8d0e-6883ec1d206e,8851e237-ca39-487c-a35f-e28fe711d32c,-750,Sale,INV-2026-03-00177||/sales/invoices/aa697e5a-d2ac-4f28-8de3-0928b2c6aa60||line:0d2740ae-8928-41f6-9ac1-03361835ccbe,Premium Maida - 50,2026-03-29 19:00:00+00,2026-03-31 05:15:33.815526+00,,
c92bad0a-79f3-45dd-82b7-428c1467fd7f,2725799f-a307-4777-8b00-84f03278ab57,-132,Production,MO-2026-04-00020||/production/176985d7-67dd-464e-b23f-dc2dc578ea42/edit||comp:a4091555-ea0d-4c77-94e4-84182677e0f0,Component Consumption,2026-04-02 18:59:59.999+00,2026-04-09 10:36:28.231827+00,,
5c06725d-979b-4671-903a-885fdeef87a9,e646adf3-e04a-4919-8dd4-d53927f5584b,850,Production,MO-2026-04-00020||/production/176985d7-67dd-464e-b23f-dc2dc578ea42/edit||fg:987e1a59-206e-4586-bce2-f90f8820a5b0,Finished Goods Production,2026-04-02 18:59:59.999+00,2026-04-09 10:36:30.007624+00,,
16f0ca40-97c0-4fac-b124-717cb44bb410,2725799f-a307-4777-8b00-84f03278ab57,-84,Production,MO-2026-04-00023||/production/b23dbd33-ea54-47d2-b55a-9a44cdbad67f/edit||comp:20cefae1-ffe8-4a8d-9277-d08743aa7369,Component Consumption,2026-04-06 18:59:59.999+00,2026-04-09 13:58:21.963673+00,,
dff8d7e6-0a08-4bf4-8c40-a05853b0b5ec,e560c8fd-332b-48cb-b7de-125a590bcb0c,3200,Production,MO-2026-04-00023||/production/b23dbd33-ea54-47d2-b55a-9a44cdbad67f/edit||fg:10454f0a-9655-4dad-95cf-fda9254154af,Finished Goods Production,2026-04-06 18:59:59.999+00,2026-04-09 13:58:23.716324+00,,
ee8ba7e9-e5df-4593-92f3-e84427863143,937ec71e-d35e-4c0a-b48a-7e72d77e86c1,5595,Production,MO-2026-04-00023||/production/b23dbd33-ea54-47d2-b55a-9a44cdbad67f/edit||fg:c4d9ece1-b818-48f0-8f8e-c81ac4a86300,Finished Goods Production,2026-04-06 18:59:59.999+00,2026-04-09 13:58:25.071544+00,,
fa78c4e0-249e-4c4a-81dd-72a92436d261,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-1600,Sale,INV-2026-04-00182||/sales/invoices/f49f7c1e-2724-4b41-8440-c752c71e7c31||line:7a80ac4d-4abe-4e15-b812-c0c96ce6a863,Premium Fine - 80,2026-03-31 19:00:00+00,2026-04-10 12:13:50.400182+00,,
ead3c628-3c3f-471a-a757-8e43e6f67621,1066c1db-bbd7-4256-a751-f5cbf463f8a3,-1500,Sale,INV-2026-04-00205||/sales/invoices/0cc8dd79-2aed-44aa-bea3-b8371079969d||line:40136fea-c7cf-4a18-a60f-6ced257c5e62,Al-Qamar Atta - 15,2026-04-02 19:00:00+00,2026-04-10 13:37:35.210041+00,,
16e1e344-5042-49e0-b268-0af220d82774,1066c1db-bbd7-4256-a751-f5cbf463f8a3,-2250,Sale,INV-2026-04-00206||/sales/invoices/bc334b01-4a17-453e-834b-f071f73ffab2||line:8d1b953b-19f4-43a1-9554-d6a45b280202,Al-Qamar Atta - 15,2026-04-02 19:00:00+00,2026-04-10 13:38:27.926882+00,,
61e4d521-96e8-46c0-93d7-b1e5997f7765,a6707819-7f9c-4968-ad8e-badfec24bef2,-6180,Conversion,CONV-1775902753482,Stock Conversion (Source),2026-04-11 18:59:59.999+00,2026-04-11 10:19:13.688031+00,,
cde63d20-6a18-4604-b422-8cf66c2695d3,937ec71e-d35e-4c0a-b48a-7e72d77e86c1,6180,Conversion,CONV-1775902753482,Stock Conversion (Destination),2026-04-11 18:59:59.999+00,2026-04-11 10:19:13.996708+00,,
6f7a210e-b9d6-4f4a-b593-0f59b54c1fde,a6707819-7f9c-4968-ad8e-badfec24bef2,-1760,Sale,INV-2026-04-00248||/sales/invoices/8d60cf88-793a-495f-83fa-96192c3a4ac7||line:f793e275-66cd-42f9-a05e-c4993d3e1a8d,Al-Qamar Atta(Green) - 20,2026-04-06 19:00:00+00,2026-04-11 11:35:29.616649+00,,
75575c51-b958-4ab9-93b8-fba4af0f5638,29f97aa5-e538-4261-b69f-6b1a394015c9,-11750,Sale,INV-2026-04-00271||/sales/invoices/7ed513f0-2a29-4de9-8cfe-5ba8d69e96f3||line:7fb17373-1220-42fb-8063-045a9d2c49a9,Wheat Bardana - Standard,2026-04-08 19:00:00+00,2026-04-11 12:24:24.688849+00,,
6d296f3b-5726-43b4-9adc-dab4e000fd38,e560c8fd-332b-48cb-b7de-125a590bcb0c,-1600,Sale,INV-2026-04-00286||/sales/invoices/9bf69e2d-1f9e-41b4-9b93-8e87c39b9499||line:72586449-0c3c-4c08-9c8a-ea68bba6cf5a,Premium Maida - 80,2026-04-10 19:00:00+00,2026-04-11 13:22:23.048203+00,,
e79d10e7-996b-4d85-8716-fc43b23716c5,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-3200,Sale,INV-2026-04-00305||/sales/invoices/d3bdd866-4d7a-4066-a08e-c32fe158fe3c||line:727a88e7-2f70-4578-9876-f6f252505ee3,Premium Fine - 80,2026-04-10 19:00:00+00,2026-04-15 05:41:24.392523+00,,
9377d701-5b99-411d-b44f-71cb8b608026,8851e237-ca39-487c-a35f-e28fe711d32c,3200,Conversion,CONV-1776254569600,Stock Conversion (Destination),2026-04-15 18:59:59.999+00,2026-04-15 12:02:50.582326+00,,
810d59ee-ca6f-4864-826e-3b6e98296d9a,2c981082-c3ab-47b1-99c3-c34fe22ee02c,-800,Sale,INV-2026-04-00328||/sales/invoices/b55ef120-1c44-4444-b8b3-d1e06e51b79e||line:59640e6d-4ad0-45fd-b3ef-771e990e5aaa,Premium Fine - 80,2026-04-14 19:00:00+00,2026-04-16 07:42:45.264498+00,,
110748de-fd59-4a13-ae42-119257a14ebd,2c981082-c3ab-47b1-99c3-c34fe22ee02c,4160,Production,MO-2026-04-00033||/production/afcc1942-e3e9-486e-8c8f-5328365e11cc/edit||fg:07faf134-e512-4b48-974b-879418570ef8,Finished Goods Production,2026-04-17 18:59:59.999+00,2026-04-17 12:24:22.810693+00,,
2fd76b18-553f-48c3-b1ad-dddacbdc409c,c6b76b35-74b4-4b7d-aa4d-e473698b2f81,-40,Sale,INV-2026-04-00356||/sales/invoices/294fec58-045b-444c-80a7-fb73a7b0bced||line:4869f059-8242-45f3-afc2-6f7b97aedb80,Al-Qamar Atta - 20,2026-04-17 19:00:00+00,2026-04-18 13:03:27.575669+00,,
9076fe27-d3a0-40d1-9835-0f9534cdbb58,d23536f3-0d86-4dcd-934e-9085566d4dc7,33531.3,Purchase,PO-2026-04-00044||/purchase/af4098e8-4326-4166-88ea-6559f0ae7fac/edit||line:77a09d49-1bc6-4a3d-80c6-47a066261f9c,Wheat,2026-04-20 18:59:59.999+00,2026-04-21 06:40:46.603215+00,,
51bd8871-f787-4f60-b78e-6a26fab2d2b0,d23536f3-0d86-4dcd-934e-9085566d4dc7,338.7,Purchase,PO-2026-04-00044||/purchase/af4098e8-4326-4166-88ea-6559f0ae7fac/edit||line:bd2ab5d4-fd50-4add-a09c-6c71b297e3f5,Wheat - Kaat,2026-04-20 18:59:59.999+00,2026-04-21 06:40:48.803939+00,,
6cccb22c-48bb-4acc-900b-2c332cb85455,a48054e2-5d92-4162-8afa-6a9565b697ea,105,Sale Return,SCN-2026-04-00095||/sales/credit-notes/b37ede61-7b57-4414-9ce4-9ccf6f593f82||line:3119cccc-e891-4dcc-a8db-71a5244e3140,Customer Return: Returns,2026-04-20 18:59:59.999+00,2026-04-23 07:19:02.426769+00,,
d43f64b1-f662-4096-8e34-06b75e374550,e560c8fd-332b-48cb-b7de-125a590bcb0c,-4560,Conversion,CONV-1776949953207,Stock Conversion (Source),2026-04-23 18:59:59.999+00,2026-04-23 13:12:33.415514+00,,
9728a233-9fe4-440a-ba50-76035e295c29,8851e237-ca39-487c-a35f-e28fe711d32c,4600,Conversion,CONV-1776949953207,Stock Conversion (Destination),2026-04-23 18:59:59.999+00,2026-04-23 13:12:33.821744+00,,
597dd1a9-7b0c-4ae8-ae9f-406a14b5f4a6,c8ca813c-e4be-428e-aef8-503eeeb948b7,-17,Conversion,CONV-1776950017662,Packaging for 50,2026-04-23 18:59:59.999+00,2026-04-23 13:13:38.080659+00,,
940fc255-9f1e-4846-aa25-b99e2213b04b,c96b657d-0bd6-4386-b94c-339c33714e3b,90,Conversion,CONV-1777092924296,Stock Conversion (Destination),2026-04-25 18:59:59.999+00,2026-04-25 04:55:24.89812+00,,
e27416f3-18ca-4982-be17-77694f3c0423,1066c1db-bbd7-4256-a751-f5cbf463f8a3,-1830,Sale,INV-2026-04-00382||/sales/invoices/898ca0f6-923f-405c-9a89-10c9459575a4||line:9eab525d-b930-49dc-afe8-f9728c14455d,Al-Qamar Atta - 15,2026-04-23 19:00:00+00,2026-04-25 06:06:15.924605+00,,
eada86c2-6b23-4f9b-99e5-85c5ac5e085d,d23536f3-0d86-4dcd-934e-9085566d4dc7,9944.55,Purchase,PO-2026-04-00055||/purchase/1d00e3a4-aeea-46f2-9a69-4af96bcca94f/edit||line:f2b3faf6-be5f-4825-b8be-995a9a4f919a,Wheat,2026-04-28 18:59:59.999+00,2026-04-28 11:52:49.572754+00,,
d527861d-56cd-4b1d-b86a-98b46229055b,d23536f3-0d86-4dcd-934e-9085566d4dc7,100.45,Purchase,PO-2026-04-00055||/purchase/1d00e3a4-aeea-46f2-9a69-4af96bcca94f/edit||line:dccdef43-17d6-47d8-af16-d90d0e7b9d4f,Wheat - Kaat,2026-04-28 18:59:59.999+00,2026-04-28 11:52:50.563171+00,,
6b44ef25-fa0a-4bed-b151-3af45d4c1ae2,8b945707-4cb1-4e34-8d12-92da06120bd2,-56,Production,MO-2026-04-00043||/production/9f8324ba-f731-414b-9b84-b141171f51d4/edit||comp:7550dee9-2b88-4673-9dfe-02eb9c325fc6,Component Consumption,2026-04-29 18:59:59.999+00,2026-04-29 07:58:43.544773+00,,
e1e9358c-939d-424e-91ee-7623b7ac03dc,e560c8fd-332b-48cb-b7de-125a590bcb0c,8720,Production,MO-2026-04-00043||/production/9f8324ba-f731-414b-9b84-b141171f51d4/edit||fg:77cb187a-3505-47c3-8f42-1fa52125a1a0,Finished Goods Production,2026-04-29 18:59:59.999+00,2026-04-29 07:58:44.789092+00,,
e491a07a-4593-4c99-aab2-a0c516160e71,1066c1db-bbd7-4256-a751-f5cbf463f8a3,-3750,Sale,INV-2026-04-00395||/sales/invoices/3bc06a9f-eb20-48a3-a41a-843b45c4a32c||line:0d2fb193-926f-4413-b711-28417e3f4660,Al-Qamar Atta - 15,2026-04-26 19:00:00+00,2026-04-29 15:38:50.872313+00,,
3309f039-a4b1-465b-852b-db131883804b,d383d741-fa61-4537-9ef9-7fb74115ded0,-366,Production,MO-2026-04-00044||/production/d223d015-df1d-40eb-9b34-6e81263f4249/edit||comp:6037945a-de86-48cb-8980-999a7fe023b0,Component Consumption,2026-04-30 18:59:59.999+00,2026-04-30 10:37:44.002572+00,,
